SAMPLE_ID,Source,Source_path,Question,Answer
TRAIN_467,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,재정융자사업이 시기별로 어떤 목적으로 운영되었는가?,"1950년대 전후 복구 및 경제 안정, 1960년대 경제개발계획의 실현, 1970년대 중화학공업화, 1980년대 경제안정화 등 각 시기별로 주요 정책 목적을 달성하기 위해 운영되었다."
TRAIN_468,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,"2023년 예산안을 기준으로 재정융자 규모는 얼마이며, 총지출 대비 어느 정도를 차지하나요?","2023년도 예산안 기준 17개의 부처가 50개 사업을 통해 총 41.8조원 규모의 융자사업을 수행하고 있으며, 총지출 대비 6.6%를 차지합니다."
TRAIN_469,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,2023년 예산안을 기준으로 주택도시기금의 재정융자사업이 전체 융자사업의 어느 정도를 차지하나요?,"2023년 예산안에서 주택도시기금의 재정융자사업이 24조 3,796억원으로 전체 융자사업의 절반 이상(58.3%)을 차지합니다."
TRAIN_470,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,"2023년 예산안 기준 가장 큰 융자지출 규모는 어느 분야이며, 비중은 얼마인가?","사회복지 분야로 26조 8,963억원이며, 비중은 64.3%이다."
TRAIN_471,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,"2023년에 융자 규모가 두 번째로 큰 분야는 무엇이며, 어떤 규모를 가지고 있으며, 전체 융자 규모 중 차지하는 비중은 얼마인가?","산업·중소기업및에너지 분야로 8조 4,737억원 규모이며, 전체 융자 규모 중 20.3%를 차지한다."
TRAIN_472,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,"2022년 기후대응기금의 규모는 얼마이며, 어떤 목표를 위해 설립되었는가?","2022년 기후대응기금은 총 2.4조원 규모로, 2050 탄소중립 실현을 위해 4대 핵심 분야에 중점 지원하기 위해 설립되었다."
TRAIN_473,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,정부는 어떤 방식으로 국민에게 국가재정 현황을 투명하게 공개하고 있는가?,"정부는 현재 ‘열린재정’ 포털을 통해 예산, 결산 등 재정 전 과정에 걸친 각종 재정정보를 제공하여 국민에게 국가재정 현황을 투명하게 공개하고 있다."
TRAIN_474,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,재정융자 정보의 투명성을 강화하기 위해 어떠한 개선이 이루어지고 있는가?,2022년부터 재정정보공개시스템 열린재정 개편으로 융자 수혜 정보를 검색할 수 있도록 기능이 강화되었다.
TRAIN_475,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,재정융자사업의 개념과 현재 운영되고 있는 재정융자제도에 대해 설명해주세요.,"재정융자사업은 민간부문의 경제활동 역량을 강화하거나 지원하는 실효성 있는 강력한 정부 활동에 해당하며, 재정융자는 정부가 민간의 사적 경제주체에 대해 금융적 성격으로 대출해 주는 것을 의미합니다. 현재는 개별 특별회계와 기금 중심의 재정융자제도를 운영하고 있으며, 2022년 현재 3개 특별회계와 29개 기금에서 융자 운영 중입니다."
TRAIN_476,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,재정융자제도의 현재 운영 방식과 정부가 수행하는 재정융자사업의 예시는 무엇인가요?,"현재는 개별 특별회계와 기금 중심으로 재정융자제도를 운영하고 있으며, 정부는 공공 임대주택, 중소기업 경영안정지원 등 다양한 재정융자사업을 수행하고 있습니다."
TRAIN_477,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,재정융자의 성격과 국민경제에 미치는 영향은 무엇인가요?,"재정융자는 융자금 회수와 순융자 성격을 가지며, 금융시장에서 금융상품을 거래하는 방식으로 정부의 수입과 지출활동이 수행됩니다. 이는 국민경제에 큰 영향을 미치는 활동으로, 투자 역할, 경기조절 역할, 금리 지원 등 다양한 역할을 수행합니다."
TRAIN_478,「FIS 이슈 & 포커스」 22-3호 《재정융자사업》,./train_source/「FIS 이슈 & 포커스」 22-3호 《재정융자사업》.pdf,총수입·총지출 개념을 활용하기 시작한 연도와 그 목적은 무엇인가?,"총수입·총지출 개념은 2004년부터 활용되기 시작하였으며, 실질적인 예산 편성 및 재원 배분의 기준으로 활용된다."
TRAIN_479,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,슬로바키아의 재정 투명성 개선을 위해 IMF가 어떤 권고를 하고 있나요?,"IMF는 세금 지출에 대한 전략적 검토와 외부 감사의 강화, 다년간 지출 상한제 도입, 중기예산계획을 위한 제도 개선 등을 권고하고 있습니다."
TRAIN_480,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,1957년도 재정안정계획은 종전의 안정화 시도들과 어떻게 다른 측면을 갖고 있었는가?,"이 계획은 종전에 시행되었던 안정화 시도들이 해방 이후의 비상상황과 6·25전쟁이라는 비상상황에서의 임시적 대응 차원이었던 것과는 달리, 전후 새로운 질서 구축이라는 필요성에 부응하기 위한 일상 상황을 전제로 한 ‘최초의 종합적인 재정금융안정계획’이었다는 점에서 그 의의가 앞의 것들과는 차원을 달리한다고 볼 수 있다."
TRAIN_481,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,국고보조사업에서 재정사업에 전제된 기본 조건이 정상 작동하는지 확인해야 하는 이유는 무엇인가?,재정지출은 증대됐지만 각종 사회 경제적 문제가 해결되지 않았다면 확인해야 한다.
TRAIN_482,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,가축방역 대응 지원 사업의 예산은 전년 대비 어떻게 변화했나요?,가축방역 대응 지원 사업의 예산은 전년 대비 7.7% 감소한 규모로 994.6억원이 편성되었습니다.
TRAIN_483,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,재정 정책에서 공론화가 선행되어야 하는 이유는 무엇인가?,충분한 논거를 마련하여 공론화가 선행되어야 하는 이유는 과제의 구성을 조정하기 위해 충분한 논의가 필요하기 때문이다.
TRAIN_484,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,"사회부조의 규모, 대상, 내용 등이 사전에 명확하게 규정되지 않으면 민간사업자에게 계약으로 위탁하기 어려운 이유는 무엇인가?","사회부조의 규모, 대상, 내용 등이 사전에 명확하게 규정되지 않으면 민간사업자에게 계약으로 위탁하기 어려운 이유는 정부의 정치적 영향에 따라 사회부조가 수시로 변동할 수 있기 때문에 민간사업자가 장래의 수지를 예측하고 사업의 수탁 여부를 판단하기 어렵기 때문입니다."
TRAIN_485,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,2022년 R&D 예산은 최근 10년간 어떤 변화를 보였는가?,R&D 예산은 2012년 16조원에서 2022년 29.8조원으로 10년 사이에 13조원이 대폭 증가하였다.
TRAIN_486,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,"지난 10년간(2010~2021년)의 세외수입은 GDP 대비 어떻게 변화하였으며, 이에 대한 어떤 분석이 제시되었는가?","지난 10년간(2010~2021년)의 세외수입은 GDP 대비 1.4%포인트 감소하였으며, 세입 증가와 비교하여 정부의 수입이 소폭 증가한 것으로 분석되었다."
TRAIN_487,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,IMF는 슬로바키아의 재정 투명성을 어떻게 평가하고 있나요?,"IMF는 슬로바키아가 재정 공개, 예산 편성 및 위험 관리 측면에서 대부분 IMF의 재정 투명성 규약(Fiscal Transparency Code)의 우수 사례에 부합한다고 평가하고 있습니다."
TRAIN_488,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,1950년에 수립된 '경제안정 15원칙'은 어떤 목표를 가지고 있었나?,'경제안정 15원칙'은 인플레이션을 수습하고 재정균형과 금융건전성을 제고하기 위한 목적을 가지고 있었다.
TRAIN_489,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,"미국의 잠정 예산안 적용 기간은 어떻게 되며, 이후의 상황은 어떻게 전개될 수 있는가?","잠정 예산안의 적용 기간은 11월 17일까지이며, 그 이전까지 후속 예산안이 의회를 통과하지 못할 경우 연방정부 셧다운이 발생할 수 있다."
TRAIN_490,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,관리재정수지는 어떻게 정의되는가요?,관리재정수지는 통합재정수지에서 사회보장성기금수지를 차감하여 산출된 재정 흑자 또는 적자를 의미합니다.
TRAIN_491,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,자치단체 보조금과 민간보조금은 각각 어떤 비율로 증가했는가?,"자치단체 보조금은 2019년 대비 2022년에 35% 증가하였고, 민간보조금은 10.9% 증가하였다."
TRAIN_492,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,한국의 재정금융안정계획이 주로 어떤 목표에 초점을 맞추어 있었는가?,"한국의 재정금융안정계획은 통화량 조절과 물가안정이라는 단기적 목표에 초점을 맞추어 있었으며, 경제적 기반 구축보다는 양적인 안정을 추진하는 과정에서 주로 현상적인 안정을 추구했다고 언급하고 있다."
TRAIN_493,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,1952년에 체결된 '한미경제조정협정'은 어떤 문제를 해결하기 위해 체결되었는가?,"원조물자 판매대금의 효과적 활용, 참전유엔군 경비지출을 위해 우리 정부에서 대여해 준 유엔대여금 상환 문제를 해결하기 위해 체결되었다."
TRAIN_494,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,"2023년 12월 IMF는 성장 전망을 어떻게 제시하고 있으며, 성장세의 둔화가 어떤 조치로 완화될 수 있는지 설명하고 있는가?","IMF는 최근 세계 경제전망을 통해 작년 3.5%에서 올해 3%, 내년 2.9%로 성장세가 둔화될 것으로 전망하고 있으며, 이에 대비하여 디스인플레이션, 향후 충격에 대비한 완충 장치 재구축, 더 견고하고 안정적인 성장 전망 등을 통해 완화될 수 있다고 언급하고 있습니다."
TRAIN_495,월간 나라재정 2023년 12월호,./train_source/월간 나라재정 2023년 12월호.pdf,한국의 재정금융안정계획이 주로 어떤 목표에 초점을 맞추어 있었는가?,"한국의 재정금융안정계획은 통화량 조절과 물가안정이라는 단기적 목표에 초점을 맞추어 있었으며, 경제적 기반 구축보다는 양적인 안정을 추진하는 과정에서 주로 현상적인 안정을 추구했다고 언급하고 있다."
